Mod:Item:MetaData, Localized Name
immersiveintelligence:circuit_functional:1, Advanced Arithmetic Circuit
immersiveintelligence:circuit_functional:2, Logic Circuit
immersiveintelligence:circuit_functional:3, Comparator Circuit
immersiveintelligence:circuit_functional:4, Advanced Logic Circuit
immersiveintelligence:circuit_functional:5, Text Processor Circuit
immersiveintelligence:circuit_functional:6, ItemStack Operations Circuit
immersiveintelligence:motor_belt:0, Cloth Motor Belt
immersiveintelligence:motor_belt:1, Steel Motor Belt
immersiveintelligence:motor_gear:0, Copper Gear
immersiveintelligence:motor_gear:1, Brass Gear
immersiveintelligence:motor_gear:2, Iron Gear
immersiveintelligence:motor_gear:3, Steel Gear
immersiveintelligence:motor_gear:4, Tungsten Gear
immersiveintelligence:skycrate_mount:0, Skycrate Mount
immersiveintelligence:skycrate_mount:1, Electric Skycrate Mount
immersiveintelligence:lighter, Engineer's Lighter
immersiveintelligence:electric_hammer, Engineer's Electric Hammer
immersiveintelligence:trench_shovel, Trench Shovel
immersiveintelligence:tripod_periscope, Tripod Periscope
immersiveintelligence:mine_detector, Mine Detector
immersiveintelligence:vulcanizer_mold:0, item.immersiveintelligence.vulcanizer_mold.belt.name
immersiveintelligence:vulcanizer_mold:1, item.immersiveintelligence.vulcanizer_mold.tire.name
immersiveintelligence:electric_wirecutter, Engineer's Electric Wirecutter
immersiveintelligence:wrench, Engineer's Wrench
immersiveintelligence:electric_wrench, Electric Wrench
immersiveintelligence:drillhead:0, Tungsten Drill Head
immersiveintelligence:drillhead:1, Diamond-Tipped Iron Drill Head
immersiveintelligence:drillhead:2, Diamond-Tipped Steel Drill Head
immersiveintelligence:drillhead:3, Diamond-Tipped Tungsten Drill Head
immersiveintelligence:tachometer, Engineer's Tachometer
immersiveintelligence:data_wire, Data Cable Coil
immersiveintelligence:small_wirecoil:0, Small Redstone Cable Coil
immersiveintelligence:small_wirecoil:1, Small Data Cable Coil
immersiveintelligence:minecart:0, Minecart with Wooden Crate
immersiveintelligence:minecart:1, Minecart with Reinforced Crate
immersiveintelligence:minecart:2, Minecart with Steel Crate
immersiveintelligence:minecart:3, Minecart with Wooden Barrel
immersiveintelligence:minecart:4, Minecart with Metal Barrel
immersiveintelligence:radio_configurator:0, Basic Radio Tuner
immersiveintelligence:radio_configurator:1, Advanced Radio Tuner
immersiveintelligence:measuring_cup, Engineer's Measuring Cup
immersiveintelligence:precission_tool:0, Precision Buzzsaw
immersiveintelligence:precission_tool:1, Precision Drill
immersiveintelligence:precission_tool:2, Precision Inserter
immersiveintelligence:precission_tool:3, Precision Solderer
immersiveintelligence:precission_tool:4, Precision Welder
immersiveintelligence:precission_tool:5, Precision Hammer
immersiveintelligence:assembly_scheme, Assembly Scheme
immersiveintelligence:sawblade:0, Iron Saw Blade
immersiveintelligence:sawblade:1, Steel Saw Blade
immersiveintelligence:sawblade:2, Tungsten Saw Blade
immersiveintelligence:binoculars:0, Binoculars
immersiveintelligence:binoculars:1, Infrared Binoculars
immersiveintelligence:machinegun, Machinegun
immersiveintelligence:submachinegun, Submachinegun
immersiveintelligence:weapon_upgrade:0, Heavy Barrel
immersiveintelligence:weapon_upgrade:1, Water Cooled Barrel
immersiveintelligence:weapon_upgrade:2, Belt Fed Ammunition Loader
immersiveintelligence:weapon_upgrade:3, Second Magazine
immersiveintelligence:weapon_upgrade:4, Field Bipod
immersiveintelligence:weapon_upgrade:5, Precise Bipod
immersiveintelligence:weapon_upgrade:6, Scope
immersiveintelligence:weapon_upgrade:7, Infrared Scope
immersiveintelligence:weapon_upgrade:8, Attachable Shields
immersiveintelligence:weapon_upgrade:9, Tripod
immersiveintelligence:weapon_upgrade:10, Sturdy Barrel
immersiveintelligence:weapon_upgrade:11, Suppressor
immersiveintelligence:weapon_upgrade:12, Bottom Loader
immersiveintelligence:weapon_upgrade:13, Folding Stock
immersiveintelligence:light_engineer_armor_helmet, Engineer's Light Helmet
immersiveintelligence:light_engineer_armor_chestplate, Engineer's Light Chestplate
immersiveintelligence:light_engineer_armor_leggings, Engineer's Light Leggings
immersiveintelligence:light_engineer_armor_boots, Engineer's Light Boots
immersiveintelligence:armor_upgrade:0, Gas Mask
immersiveintelligence:advanced_powerpack, Improved Capacitor Backpack
immersiveintelligence:bullet_artillery_8bcal:1, Artillery Shell Casing
immersiveintelligence:bullet_artillery_6bcal:1, Light Artillery Shell Casing
immersiveintelligence:bullet_autocannon_3bcal:1, Autocannon Shell Casing
immersiveintelligence:bullet_grenade_5bcal:1, Hand-Grenade Stick
immersiveintelligence:bullet_railgun_grenade_4bcal:1, Railgun Grenade Rod
immersiveintelligence:bullet_mg_2bcal:1, Machinegun Bullet Casing
immersiveintelligence:bullet_stg_1bcal:1, Storm Rifle Bullet Casing
immersiveintelligence:bullet_smg_1bcal:1, Submachinegun Bullet Casing
immersiveintelligence:bullet_magazine:0, Machinegun Magazine
immersiveintelligence:bullet_magazine:1, Submachinegun Magazine
immersiveintelligence:bullet_magazine:2, Automatic Revolver Magazine
immersiveintelligence:bullet_magazine:3, Submachinegun Drum Magazine
immersiveintelligence:bullet_magazine:4, Storm Rifle Magazine
immersiveintelligence:punchtape, Punchtape
immersiveintelligence:printed_page:0, Blank Page
immersiveintelligence:printed_page:1, Printed Text
immersiveintelligence:printed_page:2, Printed Code
immersiveintelligence:printed_page:3, Printed Construction Scheme
immersiveintelligence:tracer_powder:0, Tracer Powder
immersiveintelligence:tracer_powder:1, Flare Powder
immersiveintelligence:rubber_log, tile.immersiveintelligence.rubber_log.name
immersiveintelligence:rubber_leaves, tile.immersiveintelligence.rubber_leaves.name
immersiveintelligence:rubber_sapling, tile.immersiveintelligence.rubber_sapling.name
immersiveintelligence:ore:0, Platinum Ore
immersiveintelligence:ore:1, Zinc Ore
immersiveintelligence:ore:2, Tungsten Ore
immersiveintelligence:ore:3, Salt Ore
immersiveintelligence:ore:4, Nether Fluorite Ore
immersiveintelligence:ore:5, Nether Phosphorus Ore
immersiveintelligence:sheetmetal:0, Platinum Sheetmetal
immersiveintelligence:sheetmetal:1, Zinc Sheetmetal
immersiveintelligence:sheetmetal:2, Tungsten Sheetmetal
immersiveintelligence:sheetmetal:3, Brass Sheetmetal
immersiveintelligence:storage:0, Platinum Block
immersiveintelligence:storage:1, Zinc Block
immersiveintelligence:storage:2, Tungsten Block
immersiveintelligence:storage:3, Brass Block
immersiveintelligence:storage_slab:0, Platinum Slab
immersiveintelligence:storage_slab:1, Zinc Slab
immersiveintelligence:storage_slab:2, Tungsten Slab
immersiveintelligence:storage_slab:3, Brass Slab
immersiveintelligence:sheetmetal_slab:0, Platinum Sheetmetal Slab
immersiveintelligence:sheetmetal_slab:1, Zinc Sheetmetal Slab
immersiveintelligence:sheetmetal_slab:2, Tungsten Sheetmetal Slab
immersiveintelligence:sheetmetal_slab:3, Brass Sheetmetal Slab
immersiveintelligence:stone_decoration, tile.immersiveintelligence.stone_decoration.name
immersiveintelligence:cloth_decoration:0, Rope Coil
immersiveintelligence:cloth_decoration:1, Cloth Motor Belt Coil
immersiveintelligence:metal_decoration:0, Data Cable Coil
immersiveintelligence:metal_decoration:1, Electronic Engineering Block
immersiveintelligence:metal_decoration:2, Advanced Electronic Engineering Block
immersiveintelligence:metal_decoration:3, Mechanical Engineering Block
immersiveintelligence:metal_decoration:4, Heavy Mechanical Engineering Block
immersiveintelligence:metal_decoration:5, Steel Motor Belt Coil
immersiveintelligence:metal_decoration:6, Computer Engineering Block
immersiveintelligence:concrete_decoration:0, Concrete Bricks
immersiveintelligence:concrete_decoration:1, Panzerconcrete Bricks
immersiveintelligence:concrete_decoration:2, Überconcrete Bricks
immersiveintelligence:concrete_decoration_slab:0, Concrete Bricks Slab
immersiveintelligence:concrete_decoration_slab:1, Panzerconcrete Bricks Slab
immersiveintelligence:concrete_decoration_slab:2, Überconcrete Bricks Slab
immersiveintelligence:concrete_decoration_stairs_concrete_bricks, Concrete Bricks Slab
immersiveintelligence:concrete_decoration_stairs_sturdy_concrete_bricks, Panzerconcrete Bricks Stairs
immersiveintelligence:concrete_decoration_stairs_uberconcrete, Überconcrete Bricks Stairs
immersiveintelligence:metal_fortification:0, Steel Chain Fence
immersiveintelligence:metal_fortification:1, Brass Chain Fence
immersiveintelligence:metal_fortification:2, Aluminium Chain Fence
immersiveintelligence:metal_fortification1, tile.immersiveintelligence.metal_fortification1.name
immersiveintelligence:wooden_fortification:0, Wooden Steel Chain Fence
immersiveintelligence:wooden_fortification:1, Wooden Brass Chain Fence
immersiveintelligence:metal_device:0, Steel Crate
immersiveintelligence:metal_device:1, Ammunition Crate
immersiveintelligence:metal_device:2, Small Data Buffer
immersiveintelligence:metal_device:3, Timed Buffer
immersiveintelligence:metal_device:4, Redstone Buffer
immersiveintelligence:metal_device:5, Punchtape Reader
immersiveintelligence:metal_device:6, Data Router
immersiveintelligence:metal_device:7, Data Combiner
immersiveintelligence:metal_device:8, Medical Crate
immersiveintelligence:metal_device:9, Repair Crate
immersiveintelligence:data_connector:0, Data Connector
immersiveintelligence:data_connector:1, Data Relay
immersiveintelligence:data_connector:2, Alarm Siren
immersiveintelligence:data_connector:3, Item Inserter
immersiveintelligence:data_connector:4, Fluid Inserter
immersiveintelligence:data_connector:5, Advanced Inserter
immersiveintelligence:data_connector:6, Advanced Fluid Inserter
immersiveintelligence:data_connector:7, Chemical Dispenser
immersiveintelligence:data_connector:8, Programmable Speaker
immersiveintelligence:data_connector:9, Data Debugger
immersiveintelligence:data_connector:10, Data Callback Connector
immersiveintelligence:small_crate:0, Small Wooden Crate (Box)
immersiveintelligence:small_crate:1, Small Wooden Crate (Cube)
immersiveintelligence:small_crate:2, Small Wooden Crate (Wide)
immersiveintelligence:small_crate:3, Small Metal Crate (Box)
immersiveintelligence:small_crate:4, Small Metal Crate (Cube)
immersiveintelligence:small_crate:5, Small Metal Crate (Wide)
immersiveintelligence:mine_sign, tile.immersiveintelligence.mine_sign.name
immersiveintelligence:tripmine, tile.immersiveintelligence.tripmine.name
immersiveintelligence:naval_mine:1, Naval Mine Casing
immersiveintelligence:mechanical_device:0, Wooden Transmission Box
immersiveintelligence:mechanical_device:1, Creative Transmission Box
immersiveintelligence:mechanical_device1, tile.immersiveintelligence.mechanical_device1.name
immersiveintelligence:gearbox, tile.immersiveintelligence.gearbox.name
immersiveintelligence:mechanical_connector, tile.immersiveintelligence.mechanical_connector.name
solcarrot:food_book, Food Book
charcoalblock:charcoal_block,  Charcoal Block
armorunder:mod_icon, Icon
armorunder:cooling_goo, Cooling Goo
armorunder:heating_goo, Heating Goo
armorunder:cool_liner_material, Cooling Liner Material
armorunder:warm_liner_material, Warming Liner Material
armorunder:liner_snips, Liner Snips
armorunder:cool_boots_liner, Boots Cool Liner
armorunder:cool_chestplate_liner, Chestplate Cool Liner
armorunder:cool_helmet_liner, Helmet Cool Liner
armorunder:cool_leggings_liner, Leggings Cool Liner
armorunder:warm_boots_liner, Boots Warm Liner
armorunder:warm_chestplate_liner, Chestplate Warm Liner
armorunder:warm_helmet_liner, Helmet Warm Liner
armorunder:warm_leggings_liner, Leggings Warm Liner
armorunder:goopak_cool, Goopak Cool
armorunder:goopak_heat, Goopak Heat
armorunder:goopak_spent, Used Goopak
armorunder:flipflop_goo, Flip Flop Goo
armorunder:flipflop_liner_material, Ozzy Liner Material
armorunder:auto_chestplate_liner, Ozzy Chestplate Liner
armorunder:auto_leggings_liner, Ozzy Leggings Liner
betterbuilderswands:wandstone, Stone Wand
betterbuilderswands:wandiron, Iron Wand
betterbuilderswands:wanddiamond, Diamond Wand
betterbuilderswands:wandunbreakable, Unbreakable Wand
wearablebackpacks:backpack, Backpack
customnpcs:npcwand, Npc Wand
customnpcs:npcmobcloner, Mob Cloner
customnpcs:npcscripter, Scripter
customnpcs:npcmovingpath, Npc Pather
customnpcs:npcmounter, Mounter
customnpcs:npcteleporter, Teleporter
customnpcs:npcscripteddoortool, Scripted Door
customnpcs:npcsoulstoneempty, Soulstone Empty
customnpcs:npcsoulstonefilled, Soulstone Filled
customnpcs:scripted_item:0, Scripted Item
customnpcs:nbt_book, NBT Tags Book
customnpcs:npcredstoneblock, Redstone Block
customnpcs:npccarpentybench, Carpentry Bench
customnpcs:npcmailbox:0, Mailbox
customnpcs:npcmailbox:1, Mailbox
customnpcs:npcmailbox:2, Mailbox
customnpcs:npcwaypoint, Location Quest Block
customnpcs:npcborder, Border
customnpcs:npcscripted, Scripted Block
customnpcs:npcscripteddoor, tile.npcscripteddoor.name
customnpcs:npcbuilderblock, Builder Block
customnpcs:npccopyblock, Copy Block
davincisvessels:securedbed, Secured Bed
davincisvessels:marker, Ship's Helm
davincisvessels:floater, Floater
davincisvessels:balloon:0, Air Balloon
davincisvessels:balloon:1, Orange Air Balloon
davincisvessels:balloon:2, Magenta Air Balloon
davincisvessels:balloon:3, Light Blue Air Balloon
davincisvessels:balloon:4, Yellow Air Balloon
davincisvessels:balloon:5, Lime Air Balloon
davincisvessels:balloon:6, Pink Air Balloon
davincisvessels:balloon:7, Gray Air Balloon
davincisvessels:balloon:8, Silver Air Balloon
davincisvessels:balloon:9, Cyan Air Balloon
davincisvessels:balloon:10, Purple Air Balloon
davincisvessels:balloon:11, Blue Air Balloon
davincisvessels:balloon:12, Brown Air Balloon
davincisvessels:balloon:13, Green Air Balloon
davincisvessels:balloon:14, Red Air Balloon
davincisvessels:balloon:15, Black Air Balloon
davincisvessels:gauge:0, Measurement Gauges
davincisvessels:gauge:1, Extended Measurement Gauges
davincisvessels:seat, Passenger Seat
davincisvessels:buffer, Shore Buffer
davincisvessels:stickybuffer, Sticky Buffer
davincisvessels:engine, Steam Engine
davincisvessels:crate_wood, Wooden Crate
davincisvessels:anchorpoint, Anchor Point
patchouli:guide_book, Guide Book
immersiveruins:iegencon1, Old Machine
immersiveruins:iegencon2, Old Machine
immersiveruins:iegencon3, Old Machine
immersiveruins:ie_gen_motor_1, Old Machine
immersiveruins:ie_gen_motor_2, Old Machine
immersiveruins:ie_gen_motor_3, Old Machine
immersiveruins:ie_gen_motor_cyl_1, Old Machine
immersiveruins:ie_gen_slab_1, Old Machine
immersiveruins:ie_gen_slab_2, Old Machine
immersiveruins:ie_gen_motor_cyl_2, Old Machine
immersiveruins:ie_gen_motor_cyl_3, Old Machine
immersiveruins:ie_gen_slab_3, Old Machine
immersiveruins:ie_gen_slab_4, Old Machine
immersiveruins:ie_gen_slab_5, Old Machine
immersiveruins:ie_gen_slab_6, Old Machine
immersiveruins:ie_gen_slab_7, Old Machine
immersiveruins:ie_gen_slab_8, Old Machine
immersiveruins:ie_gen_slab_9, Old Machine
immersiveruins:ie_gen_slab_10, Old Machine
immersiveruins:ie_gen_slab_11, Old Machine
immersiveruins:ie_gen_slab_12, Old Machine
immersiveruins:ie_gen_slab_14, Old Machine
immersiveruins:ie_gen_slab_15, Old Machine
immersiveruins:ie_gen_slab_16, Old Machine
immersiveruins:motor, Old Device
immersiveruins:gr_part_01, Old Machine
immersiveruins:gr_part_02, Old Machine
immersiveruins:gr_part_03, Old Machine
immersiveruins:gr_part_11, Old Machine
immersiveruins:gr_part_12, Old Machine
immersiveruins:gr_part_13, Old Machine
immersiveruins:gr_part_21, Old Machine
immersiveruins:gr_part_22, Old Machine
immersiveruins:gr_part_23, Old Machine
immersiveruins:gr_part_31, Old Machine
immersiveruins:gr_part_32, Old Machine
immersiveruins:gr_part_33, Old Machine
immersiveruins:gr_part_41, Old Machine
immersiveruins:gr_part_42, Old Machine
immersiveruins:gr_part_43, Old Machine
immersiveruins:gr_part_04, Old Machine
immersiveruins:gr_part_05, Old Machine
immersiveruins:gr_part_06, Old Machine
immersiveruins:gr_part_14, Old Machine
immersiveruins:gr_part_15, Old Machine
immersiveruins:gr_part_25, Old Machine
immersiveruins:gr_part_35, Old Machine
immersiveruins:gr_part_44, Old Machine
immersiveruins:gr_part_45, Old Machine
immersiveruins:barrel, Rusty Barrel
immersiveruins:canister, Old Canister
immersiveruins:gr_part_17, Old Machine
immersiveruins:gr_part_18, Old Machine
immersiveruins:gr_part_28, Old Machine
immersiveruins:scaffold, Rusty Scaffold
immersiveruins:device_1, Old Electric Device
immersiveruins:device_2, Old Electric Device
immersiveruins:device_3, Old Electric Device
immersiveruins:device_4, Old Electric Device
immersiveruins:device_5, Old Electric Device
immersiveruins:device_6, Old Electric Device
immersiveruins:device_7, Old Electric Device
immersiveruins:device_8, Old Electric Device
immersiveruins:device_9, Old Electric Device
immersiveruins:pipe_1, Rusty Pipe
immersiveruins:pipe_2, Rusty Pipe
immersiveruins:pipe_3, Rusty Pipe
immersiveruins:beam_1, Iron Beam
immersiveruins:pipe_4, Rusty Pipe
immersiveruins:beam_2, Iron Beam
immersiveruins:beam_3, Iron Beam
immersiveruins:beam_4, Iron Beam
immersiveruins:beam_5, Iron Beam
immersiveruins:beam_6, Iron Beam
immersiveruins:beam_7, Iron Beam
immersiveruins:device_10, Old Electric Device
immersiveruins:device_11, Old Electric Device
immersiveruins:device_12, Old Electric Device
immersiveruins:beam_8, Iron Beam
immersiveruins:beam_9, Iron Beam
immersiveruins:metalblock, Rusty Block
immersiveruins:scrap, Mixed Scrap
immersiveruins:scrap2, Metal Scrap
immersiveruins:scrap3, Electronic Scrap
harvestcraft:blackberryitem, Blackberry
